date,open,high,low,close,volume,oi,vwap
2020-07-20 10:03:00,349.05,359.25,345.70,348.75,107060,551640,291.13
2020-07-20 10:04:00,349.10,352.45,343.05,347.00,52980,551640,291.88
2020-07-20 10:05:00,348.10,352.85,344.90,350.25,51260,567220,292.59
2020-07-20 10:06:00,350.00,355.00,348.25,349.80,48080,567220,293.27
2020-07-20 10:07:00,349.75,357.65,347.55,350.00,34360,567220,293.75
2020-07-20 10:08:00,348.25,354.00,344.90,351.90,33560,581380,294.19
2020-07-20 10:09:00,350.50,353.50,347.40,348.95,12200,581380,294.35
2020-07-20 10:10:00,349.60,355.50,344.00,353.00,29700,581380,294.75
2020-07-20 10:11:00,353.65,353.65,336.25,341.60,35300,585640,295.16
2020-07-20 10:12:00,340.80,343.30,326.00,335.05,46620,585640,295.58
2020-07-20 10:13:00,336.50,343.45,332.40,332.95,24500,585640,295.82
2020-07-20 10:14:00,333.95,339.80,327.65,328.05,32080,593600,296.08
2020-07-20 10:15:00,327.70,334.55,327.00,327.05,24660,593600,296.26
2020-07-20 10:16:00,328.00,332.75,325.40,328.00,19380,593600,296.40
2020-07-20 10:17:00,329.35,335.10,328.15,333.85,27940,602740,296.62
2020-07-20 10:18:00,333.85,333.85,324.20,332.00,33000,602740,296.85
2020-07-20 10:19:00,331.05,339.05,331.00,335.60,24320,602740,297.06
2020-07-20 10:20:00,335.00,337.75,333.25,333.75,10940,600900,297.15
2020-07-20 10:21:00,332.90,332.90,313.35,323.00,53160,600900,297.44
2020-07-20 10:22:00,320.25,324.65,317.65,323.15,26880,600900,297.58
2020-07-20 10:23:00,323.10,327.90,322.20,325.75,13860,600300,297.66
2020-07-20 10:24:00,325.40,333.05,325.40,330.20,17560,600300,297.78
2020-07-20 10:25:00,331.10,342.00,328.90,339.55,24720,600300,297.97
2020-07-20 10:26:00,339.00,347.25,339.00,346.40,38820,603760,298.35
2020-07-20 10:27:00,345.25,346.25,333.40,333.40,22960,603760,298.55
2020-07-20 10:28:00,331.70,339.00,331.45,336.85,12740,603760,298.64
2020-07-20 10:29:00,337.85,339.65,332.00,334.50,13780,603880,298.75
2020-07-20 10:30:00,334.80,341.95,328.25,329.75,38160,603880,299.03
2020-07-20 10:31:00,327.95,331.75,320.50,330.60,33020,603880,299.21
2020-07-20 10:32:00,329.70,330.80,323.90,326.40,27340,605640,299.36
2020-07-20 10:33:00,325.30,326.10,310.60,326.10,60180,605640,299.58
2020-07-20 10:34:00,326.65,329.00,322.75,329.00,28420,605640,299.73
2020-07-20 10:35:00,329.00,329.00,317.60,320.00,26640,606320,299.85
2020-07-20 10:36:00,319.45,323.30,318.65,318.65,20780,606320,299.94
2020-07-20 10:37:00,317.75,322.00,289.00,305.85,106320,606320,300.09
2020-07-20 10:38:00,304.95,308.95,286.25,295.25,88000,599200,299.99
2020-07-20 10:39:00,296.85,301.45,287.60,287.60,39400,599200,299.95
2020-07-20 10:40:00,289.00,297.40,281.50,297.30,69260,599200,299.81
2020-07-20 10:41:00,297.25,297.25,272.95,282.20,84200,593860,299.54
2020-07-20 10:42:00,283.20,284.70,273.35,282.80,42320,593860,299.39
2020-07-20 10:43:00,281.50,290.00,275.85,289.95,52560,593860,299.24
2020-07-20 10:44:00,290.00,291.25,280.65,282.00,39800,595140,299.16
2020-07-20 10:45:00,283.10,290.30,277.70,279.65,39880,595140,299.04
2020-07-20 10:46:00,277.70,280.00,264.80,278.90,73880,595140,298.71
2020-07-20 10:47:00,279.50,288.20,279.50,286.00,42200,600000,298.60
2020-07-20 10:48:00,285.95,294.55,282.00,294.55,31500,600000,298.55
2020-07-20 10:49:00,293.10,293.10,287.15,290.70,21020,600000,298.52
2020-07-20 10:50:00,290.00,297.75,287.10,293.70,49520,590440,298.48
2020-07-20 10:51:00,293.80,300.00,293.35,299.80,23520,590440,298.48
2020-07-20 10:52:00,300.00,306.00,300.00,306.00,37780,590440,298.50
2020-07-20 10:53:00,306.20,306.20,298.75,300.10,31400,589340,298.52
2020-07-20 10:54:00,301.00,303.40,292.35,303.40,28280,589340,298.51
2020-07-20 10:55:00,302.70,302.70,287.30,287.75,34960,589340,298.46
2020-07-20 10:56:00,290.00,294.30,287.45,293.05,18780,584800,298.44
2020-07-20 10:57:00,292.70,293.00,285.00,288.55,16580,584800,298.41
2020-07-20 10:58:00,287.00,291.10,285.00,287.45,11760,584800,298.39
2020-07-20 10:59:00,287.55,289.00,280.15,286.55,34760,588540,298.30
2020-07-20 11:00:00,287.45,295.00,285.85,288.10,18000,588540,298.28
2020-07-20 11:01:00,288.00,293.00,286.80,290.40,18500,588540,298.26
2020-07-20 11:02:00,291.25,296.00,289.75,293.85,43200,570820,298.22
2020-07-20 11:03:00,294.00,298.00,292.00,294.50,31860,570820,298.21
2020-07-20 11:04:00,293.75,295.40,287.25,288.20,15100,570820,298.19
2020-07-20 11:05:00,288.20,288.20,281.00,287.25,12980,563980,298.16
2020-07-20 11:06:00,286.20,294.80,286.20,294.75,10280,563980,298.15
2020-07-20 11:07:00,295.00,308.00,294.15,303.45,37180,563980,298.17
2020-07-20 11:08:00,303.75,307.00,298.00,301.80,35020,560140,298.19
2020-07-20 11:09:00,301.40,304.55,298.10,298.10,19260,560140,298.20
2020-07-20 11:10:00,298.30,304.60,295.00,303.00,20780,560140,298.21
2020-07-20 11:11:00,302.70,306.55,301.25,306.00,17620,559660,298.22
2020-07-20 11:12:00,304.00,305.45,299.05,304.30,21980,559660,298.24
2020-07-20 11:13:00,304.00,304.95,296.95,299.25,16940,559660,298.25
2020-07-20 11:14:00,298.00,303.50,291.95,302.30,18540,565420,298.24
2020-07-20 11:15:00,302.90,303.50,300.40,301.50,15540,565420,298.25
2020-07-20 11:16:00,301.75,302.05,295.60,300.90,15780,565420,298.25
2020-07-20 11:17:00,301.00,301.55,293.00,293.55,10800,573100,298.25
2020-07-20 11:18:00,292.95,299.60,292.25,297.75,10000,573100,298.24
2020-07-20 11:19:00,298.75,302.35,296.15,302.35,13780,573100,298.25
2020-07-20 11:20:00,303.00,303.50,298.40,300.00,13480,569820,298.25
2020-07-20 11:21:00,300.00,303.40,297.35,301.90,10160,569820,298.26
2020-07-20 11:22:00,301.55,303.40,301.25,301.70,9640,569820,298.26
2020-07-20 11:23:00,302.05,302.05,293.50,297.90,19560,575520,298.26
2020-07-20 11:24:00,297.45,298.10,291.00,296.50,25820,575520,298.24
2020-07-20 11:25:00,295.15,298.00,291.00,298.00,8180,575520,298.24
2020-07-20 11:26:00,297.00,306.00,296.75,302.95,29040,574640,298.26
2020-07-20 11:27:00,302.10,302.10,274.55,283.30,77460,574640,298.10
2020-07-20 11:28:00,283.10,286.80,282.00,284.00,25200,574640,298.05
2020-07-20 11:29:00,282.60,288.00,279.15,282.65,25060,576580,297.99
2020-07-20 11:30:00,282.95,282.95,270.00,281.95,41300,576580,297.85
2020-07-20 11:31:00,280.35,287.05,278.70,282.00,31820,576580,297.78
2020-07-20 11:32:00,281.90,284.55,277.15,277.75,20540,584080,297.73
2020-07-20 11:33:00,277.60,285.00,277.00,285.00,18220,584080,297.68
2020-07-20 11:34:00,285.00,287.40,279.90,280.45,24380,584080,297.63
2020-07-20 11:35:00,280.30,291.35,280.00,285.00,18660,577180,297.60
2020-07-20 11:36:00,283.35,290.80,283.00,290.40,21760,577180,297.57
2020-07-20 11:37:00,290.80,292.70,288.85,290.60,27240,577180,297.55
2020-07-20 11:38:00,290.00,291.35,287.50,287.50,20060,594800,297.52
2020-07-20 11:39:00,287.50,291.85,286.00,286.30,18240,594800,297.50
2020-07-20 11:40:00,287.00,291.00,285.20,289.90,11020,594800,297.49
